,id,date_of_receipt,receipt_number,remarks,units,brand,category,brand_model,status,img,file_exists,file_name,file_size_MB,processed_data,m_receipt_date,m_receipt_number,m_brand_model,m_brand,receipt_type
324,651311,6/14/24,142072,Approved,1,Ray-Ban,Optical,RB6465F,1,Receipt/2024/jpeg_20240708_124417.jpg,Yes,jpeg_20240708_124417.jpg,0.291882,"{'m_receipt_date': [], 'm_receipt_number': ['TH RX No: 142072', '142072'], 'm_brand_model': [], 'm_brand': ['RAYBAN (JACK) Model: RB 465F', 'RAYBAN'], 'id': 651311, 'receipt_type': 'Handwritten'}",[],"['TH RX No: 142072', '142072']",[],"['RAYBAN (JACK) Model: RB 465F', 'RAYBAN']",Handwritten
325,651310,6/14/24,142065,Approved,1,Ray-Ban,Sunglasses,RB3025,1,Receipt/2024/jpeg_20240708_124325.jpg,Yes,jpeg_20240708_124325.jpg,0.300437,"{'m_receipt_date': [], 'm_receipt_number': ['No: 142065', '142065'], 'm_brand_model': ['Model RB3025 LARGE', 'RB3025'], 'm_brand': ['OWN RAYBAN', 'RAYBAN'], 'id': 651310, 'receipt_type': 'Handwritten'}",[],"['No: 142065', '142065']","['Model RB3025 LARGE', 'RB3025']","['OWN RAYBAN', 'RAYBAN']",Handwritten
326,651309,6/13/24,142048,Approved,1,Ray-Ban,Optical,RB7140,1,Receipt/2024/jpeg_20240708_124219.jpg,Yes,jpeg_20240708_124219.jpg,0.34689,"{'m_receipt_date': ['13-6-24', '13-6-24'], 'm_receipt_number': ['TH RX No: 142048', '142048'], 'm_brand_model': [], 'm_brand': [], 'id': 651309, 'receipt_type': 'Handwritten'}","['13-6-24', '13-6-24']","['TH RX No: 142048', '142048']",[],[],Handwritten
327,651308,6/13/24,38380,Approved,1,Oakley,Optical,3728,1,Receipt/2024/ja3xe3aiqe_R7Tj1tc.jpg,Yes,ja3xe3aiqe_R7Tj1tc.jpg,5.946516,"{'m_receipt_date': ['13/06/24', '13/06/24'], 'm_receipt_number': ['NO. 38380 R', 'NO. 38380', '38380', '38380'], 'm_brand_model': ['RAYBAN ORB 3728 004784', '3728 004784'], 'm_brand': ['OAKLEY 00X 5115 02-53', 'OAKLEY', 'OAKLEY', 'OAKLEY'], 'id': 651308, 'receipt_type': 'Handwritten'}","['13/06/24', '13/06/24']","['NO. 38380 R', 'NO. 38380', '38380', '38380']","['RAYBAN ORB 3728 004784', '3728 004784']","['OAKLEY 00X 5115 02-53', 'OAKLEY', 'OAKLEY', 'OAKLEY']",Handwritten
328,651307,6/13/24,38380,Approved,1,Ray-Ban,Sunglasses,3728,1,Receipt/2024/ja3xe3aiqe.jpg,Yes,ja3xe3aiqe.jpg,5.946516,"{'m_receipt_date': ['13/06/24', '13/06/24'], 'm_receipt_number': ['NO. 38380 R', 'NO. 38380', '38380', '38380'], 'm_brand_model': ['RAYBAN ORB 3728 004784', '3728 004784'], 'm_brand': ['RAYBAN', 'RAYBAN ORB 3728 004784', 'RAYBAN', 'RAYBAN'], 'id': 651307, 'receipt_type': 'Handwritten'}","['13/06/24', '13/06/24']","['NO. 38380 R', 'NO. 38380', '38380', '38380']","['RAYBAN ORB 3728 004784', '3728 004784']","['RAYBAN', 'RAYBAN ORB 3728 004784', 'RAYBAN', 'RAYBAN']",Handwritten
329,651306,6/11/24,142022,Approved,1,Ray-Ban,Optical,RB3447V,1,Receipt/2024/jpeg_20240708_124125.jpg,Yes,jpeg_20240708_124125.jpg,0.293544,"{'m_receipt_date': [], 'm_receipt_number': ['RX No: 142022', '142022'], 'm_brand_model': [], 'm_brand': ['Rayban - RB3447U Model: - 3174', 'Rayban'], 'id': 651306, 'receipt_type': 'Handwritten'}",[],"['RX No: 142022', '142022']",[],"['Rayban - RB3447U Model: - 3174', 'Rayban']",Handwritten
330,651305,6/10/24,142006,Approved,1,Ray-Ban,Sunglasses,RB4105,1,Receipt/2024/jpeg_20240708_124008.jpg,Yes,jpeg_20240708_124008.jpg,0.352314,"{'m_receipt_date': [], 'm_receipt_number': ['TH RX No: 142006', '142006'], 'm_brand_model': ['- -4105-001', '-4105-001'], 'm_brand': ['Rayban walaver Model:', 'Rayban'], 'id': 651305, 'receipt_type': 'Handwritten'}",[],"['TH RX No: 142006', '142006']","['- -4105-001', '-4105-001']","['Rayban walaver Model:', 'Rayban']",Handwritten
331,651304,6/30/24,amk24002625,Approved,1,Prada,Sunglasses,SPR 24Z-F 1AB-5SO,1,Receipt/2024/t7cmflsyxk.jpg,Yes,t7cmflsyxk.jpg,17.204927,"{'m_receipt_date': ['30/6/2024', '30/6/2024'], 'm_receipt_number': ['OR-AMK24002625', 'OR-AMK24002625'], 'm_brand_model': ['SPR 24Z-F 1AB-5SO'], 'm_brand': ['PRADA', 'PRADA'], 'id': 651304, 'receipt_type': 'Printed'}","['30/6/2024', '30/6/2024']","['OR-AMK24002625', 'OR-AMK24002625']",['SPR 24Z-F 1AB-5SO'],"['PRADA', 'PRADA']",Printed
332,651303,6/12/24,38379,Approved,1,Ray-Ban,Optical,7318D,1,Receipt/2024/j5g3skrjgq.jpg,Yes,j5g3skrjgq.jpg,5.26911,"{'m_receipt_date': ['12/6/24', '12/6/24'], 'm_receipt_number': ['NO. 38379', 'NO. 38379', '38379', '38379'], 'm_brand_model': ['RAYBAN ORX 7318D 8326-', '7318D'], 'm_brand': ['RAYBAN', 'RAYBAN ORX 7318D 8326-', 'Frame: RayBan', 'RAYBAN', 'RAYBAN', 'RayBan'], 'id': 651303, 'receipt_type': 'Handwritten'}","['12/6/24', '12/6/24']","['NO. 38379', 'NO. 38379', '38379', '38379']","['RAYBAN ORX 7318D 8326-', '7318D']","['RAYBAN', 'RAYBAN ORX 7318D 8326-', 'Frame: RayBan', 'RAYBAN', 'RAYBAN', 'RayBan']",Handwritten
333,651302,6/11/24,38378,Approved,1,Oakley,Optical,8171,1,Receipt/2024/z18l8x5aep.jpg,Yes,z18l8x5aep.jpg,5.546156,"{'m_receipt_date': ['11/06/24', '11/06/24', '11/06/2024'], 'm_receipt_number': ['NO. 38378 R', 'NO. 38378', '38378', '38378'], 'm_brand_model': ['OAKLEY 00X 8171 04-57', '8171'], 'm_brand': ['OAKLEY 00X 8171 04-57', 'OAKLEY', 'OAKLEY', 'OAKLEY'], 'id': 651302, 'receipt_type': 'Handwritten'}","['11/06/24', '11/06/24', '11/06/2024']","['NO. 38378 R', 'NO. 38378', '38378', '38378']","['OAKLEY 00X 8171 04-57', '8171']","['OAKLEY 00X 8171 04-57', 'OAKLEY', 'OAKLEY', 'OAKLEY']",Handwritten
334,651300,6/9/24,3877,Approved,1,Ray-Ban,Optical,4401D,1,Receipt/2024/xytiwneqku_EdCLSTK.jpg,Yes,xytiwneqku_EdCLSTK.jpg,5.357869,"{'m_receipt_date': ['9/6/24', '9/6/24', '9/6/24'], 'm_receipt_number': [], 'm_brand_model': ['RAYBAN ORB 4401D 67578', '4401D'], 'm_brand': ['RAYBAN', 'RAYBAN', 'RAYBAN ORX 3447VM F028', 'RAYBAN ORB 4401D 67578', 'Frame: RayBan', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RayBan'], 'id': 651300, 'receipt_type': 'Handwritten'}","['9/6/24', '9/6/24', '9/6/24']",[],"['RAYBAN ORB 4401D 67578', '4401D']","['RAYBAN', 'RAYBAN', 'RAYBAN ORX 3447VM F028', 'RAYBAN ORB 4401D 67578', 'Frame: RayBan', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RayBan']",Handwritten
335,651299,6/9/24,3877,Approved,1,Ray-Ban,Sunglasses,4401D,1,Receipt/2024/xytiwneqku.jpg,Yes,xytiwneqku.jpg,5.357869,"{'m_receipt_date': ['9/6/24', '9/6/24', '9/6/24'], 'm_receipt_number': [], 'm_brand_model': ['RAYBAN ORB 4401D 67578', '4401D'], 'm_brand': ['RAYBAN', 'RAYBAN', 'RAYBAN ORX 3447VM F028', 'RAYBAN ORB 4401D 67578', 'Frame: RayBan', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RayBan'], 'id': 651299, 'receipt_type': 'Handwritten'}","['9/6/24', '9/6/24', '9/6/24']",[],"['RAYBAN ORB 4401D 67578', '4401D']","['RAYBAN', 'RAYBAN', 'RAYBAN ORX 3447VM F028', 'RAYBAN ORB 4401D 67578', 'Frame: RayBan', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RAYBAN', 'RayBan']",Handwritten
336,651297,6/30/24,amk24002704,Approved,1,Emporio Armani,Optical,EA3181F 5017(55),1,Receipt/2024/barh7twymy.jpg,Yes,barh7twymy.jpg,17.347859,"{'m_receipt_date': ['30/6/2024', '30/6/2024'], 'm_receipt_number': ['OR-AMK24002704', 'OR-AMK24002704'], 'm_brand_model': ['EA 3181F 5017 (55)'], 'm_brand': ['EMPORIO ARMANI'], 'id': 651297, 'receipt_type': 'Printed'}","['30/6/2024', '30/6/2024']","['OR-AMK24002704', 'OR-AMK24002704']",['EA 3181F 5017 (55)'],['EMPORIO ARMANI'],Printed
337,651296,6/30/24,amk24002632,Approved,1,Emporio Armani,Optical,EA1157 3003(55),1,Receipt/2024/bxeeyethkb.jpg,Yes,bxeeyethkb.jpg,17.536032,"{'m_receipt_date': ['30/6/2024', '30/6/2024'], 'm_receipt_number': ['OR-AMK24002632', 'OR-AMK24002632'], 'm_brand_model': ['EA 1157 3003(55)'], 'm_brand': ['EMPORIO ARMANI'], 'id': 651296, 'receipt_type': 'Printed'}","['30/6/2024', '30/6/2024']","['OR-AMK24002632', 'OR-AMK24002632']",['EA 1157 3003(55)'],['EMPORIO ARMANI'],Printed
338,651295,6/9/24,38376,Approved,1,Oakley,Optical,1157,1,Receipt/2024/xddzf8p3c2_uS0ikkD.jpg,Yes,xddzf8p3c2_uS0ikkD.jpg,5.94452,"{'m_receipt_date': ['006', '9/6/24', '9/6/24', '006'], 'm_receipt_number': ['NO. 38376 R', 'NO. 38376', '38376', '38376'], 'm_brand_model': [], 'm_brand': ['OAKLEY Dox 3222 02 - 54', 'OAKLEY', 'OAKLEY', 'OAKLEY 000 9418 26-45', 'OAKLEY', 'OAKLEY', 'OAKLEY', 'OAKLEY'], 'id': 651295, 'receipt_type': 'Handwritten'}","['006', '9/6/24', '9/6/24', '006']","['NO. 38376 R', 'NO. 38376', '38376', '38376']",[],"['OAKLEY Dox 3222 02 - 54', 'OAKLEY', 'OAKLEY', 'OAKLEY 000 9418 26-45', 'OAKLEY', 'OAKLEY', 'OAKLEY', 'OAKLEY']",Handwritten
339,651294,6/9/24,38376,Approved,1,Oakley,Sunglasses,1157,1,Receipt/2024/xddzf8p3c2_kfYpg5L.jpg,Yes,xddzf8p3c2_kfYpg5L.jpg,5.94452,"{'m_receipt_date': ['006', '9/6/24', '9/6/24', '006'], 'm_receipt_number': ['NO. 38376 R', 'NO. 38376', '38376', '38376'], 'm_brand_model': [], 'm_brand': ['OAKLEY Dox 3222 02 - 54', 'OAKLEY', 'OAKLEY', 'OAKLEY 000 9418 26-45', 'OAKLEY', 'OAKLEY', 'OAKLEY', 'OAKLEY'], 'id': 651294, 'receipt_type': 'Handwritten'}","['006', '9/6/24', '9/6/24', '006']","['NO. 38376 R', 'NO. 38376', '38376', '38376']",[],"['OAKLEY Dox 3222 02 - 54', 'OAKLEY', 'OAKLEY', 'OAKLEY 000 9418 26-45', 'OAKLEY', 'OAKLEY', 'OAKLEY', 'OAKLEY']",Handwritten
340,651293,6/9/24,38376,Approved,1,Emporio Armani,Optical,1157,1,Receipt/2024/xddzf8p3c2.jpg,Yes,xddzf8p3c2.jpg,5.94452,"{'m_receipt_date': ['006', '9/6/24', '9/6/24', '006'], 'm_receipt_number': ['NO. 38376 R', 'NO. 38376', '38376', '38376'], 'm_brand_model': [], 'm_brand': ['EMPORIO ARMANI', 'EMPORIO ARMANI OEA 115'], 'id': 651293, 'receipt_type': 'Handwritten'}","['006', '9/6/24', '9/6/24', '006']","['NO. 38376 R', 'NO. 38376', '38376', '38376']",[],"['EMPORIO ARMANI', 'EMPORIO ARMANI OEA 115']",Handwritten
341,651292,6/29/24,amk24002597,Approved,1,Emporio Armani,Optical,EA3219F 5879(54),1,Receipt/2024/ux9opmfkwf.jpg,Yes,ux9opmfkwf.jpg,16.564489,"{'m_receipt_date': ['29/6/2024', '29/6/2024'], 'm_receipt_number': ['OR-AMK24002597', 'OR-AMK24002597'], 'm_brand_model': ['EA 3219F 5879(54)'], 'm_brand': ['EMPORIO ARMANI'], 'id': 651292, 'receipt_type': 'Printed'}","['29/6/2024', '29/6/2024']","['OR-AMK24002597', 'OR-AMK24002597']",['EA 3219F 5879(54)'],['EMPORIO ARMANI'],Printed
342,651291,7/2/24,ee124625dm,Approved,1,Oakley,Optical,rb7239,1,Receipt/2024/tj4talp3xb_caMHm7r.jpg,Yes,tj4talp3xb_caMHm7r.jpg,13.200514,"{'m_receipt_date': ['2024-07-02'], 'm_receipt_number': ['Sales No. : EE124-625-DM', 'EE124-625-DM'], 'm_brand_model': ['rb7239', 'rb7239'], 'm_brand': [], 'id': 651291, 'receipt_type': 'Printed'}",['2024-07-02'],"['Sales No. : EE124-625-DM', 'EE124-625-DM']","['rb7239', 'rb7239']",[],Printed
343,651290,7/2/24,ee124625dm,Approved,1,Ray-Ban,Sunglasses,rb7239,1,Receipt/2024/tj4talp3xb_CloJaK0.jpg,Yes,tj4talp3xb_CloJaK0.jpg,13.200514,"{'m_receipt_date': ['2024-07-02'], 'm_receipt_number': ['Sales No. : EE124-625-DM', 'EE124-625-DM'], 'm_brand_model': ['rb7239', 'rb7239'], 'm_brand': ['rb7239'], 'id': 651290, 'receipt_type': 'Printed'}",['2024-07-02'],"['Sales No. : EE124-625-DM', 'EE124-625-DM']","['rb7239', 'rb7239']",['rb7239'],Printed
344,651289,7/2/24,ee124625dm,Approved,1,Ray-Ban,Optical,rb7239,1,Receipt/2024/tj4talp3xb.jpg,Yes,tj4talp3xb.jpg,13.200514,"{'m_receipt_date': ['2024-07-02'], 'm_receipt_number': ['Sales No. : EE124-625-DM', 'EE124-625-DM'], 'm_brand_model': ['rb7239', 'rb7239'], 'm_brand': ['rb7239'], 'id': 651289, 'receipt_type': 'Printed'}",['2024-07-02'],"['Sales No. : EE124-625-DM', 'EE124-625-DM']","['rb7239', 'rb7239']",['rb7239'],Printed
345,651288,7/3/24,ee124626dm,Approved,1,Ray-Ban,Optical,ox5152,1,Receipt/2024/b5irawwcvl_5XAe7Bn.jpg,Yes,b5irawwcvl_5XAe7Bn.jpg,14.242479,"{'m_receipt_date': ['2024-07-03'], 'm_receipt_number': ['Sales No. : EE124-626-DM', 'EE124-626-DM'], 'm_brand_model': ['ox5152', 'ox5152'], 'm_brand': [], 'id': 651288, 'receipt_type': 'Printed'}",['2024-07-03'],"['Sales No. : EE124-626-DM', 'EE124-626-DM']","['ox5152', 'ox5152']",[],Printed
346,651287,7/3/24,ee124626dm,Approved,1,Ray-Ban,Optical,ox5152,1,Receipt/2024/b5irawwcvl_gxBFjj4.jpg,Yes,b5irawwcvl_gxBFjj4.jpg,14.242479,"{'m_receipt_date': ['2024-07-03'], 'm_receipt_number': ['Sales No. : EE124-626-DM', 'EE124-626-DM'], 'm_brand_model': ['ox5152', 'ox5152'], 'm_brand': [], 'id': 651287, 'receipt_type': 'Printed'}",['2024-07-03'],"['Sales No. : EE124-626-DM', 'EE124-626-DM']","['ox5152', 'ox5152']",[],Printed
347,651286,7/3/24,ee124626dm,Approved,1,Oakley,Optical,ox5152,1,Receipt/2024/b5irawwcvl.jpg,Yes,b5irawwcvl.jpg,14.242479,"{'m_receipt_date': ['2024-07-03'], 'm_receipt_number': ['Sales No. : EE124-626-DM', 'EE124-626-DM'], 'm_brand_model': ['ox5152', 'ox5152'], 'm_brand': ['ox5152'], 'id': 651286, 'receipt_type': 'Printed'}",['2024-07-03'],"['Sales No. : EE124-626-DM', 'EE124-626-DM']","['ox5152', 'ox5152']",['ox5152'],Printed
348,651285,7/4/24,ee124627dm,Approved,1,Oakley,Sunglasses,rb7232,1,Receipt/2024/1ajw6ujlqu_nExcnR2.jpg,Yes,1ajw6ujlqu_nExcnR2.jpg,14.787969,"{'m_receipt_date': ['2024-07-04'], 'm_receipt_number': ['Sales No. : EE124-627-DM', 'EE124-627-DM'], 'm_brand_model': ['rb7232', 'rb7232'], 'm_brand': [], 'id': 651285, 'receipt_type': 'Printed'}",['2024-07-04'],"['Sales No. : EE124-627-DM', 'EE124-627-DM']","['rb7232', 'rb7232']",[],Printed
349,651284,7/4/24,ee124627dm,Approved,1,Oakley,Optical,rb7232,1,Receipt/2024/1ajw6ujlqu_C4VFzbi.jpg,Yes,1ajw6ujlqu_C4VFzbi.jpg,14.787969,"{'m_receipt_date': ['2024-07-04'], 'm_receipt_number': ['Sales No. : EE124-627-DM', 'EE124-627-DM'], 'm_brand_model': ['rb7232', 'rb7232'], 'm_brand': [], 'id': 651284, 'receipt_type': 'Printed'}",['2024-07-04'],"['Sales No. : EE124-627-DM', 'EE124-627-DM']","['rb7232', 'rb7232']",[],Printed
350,651283,7/4/24,ee124627dm,Approved,1,Ray-Ban,Optical,rb7232,1,Receipt/2024/1ajw6ujlqu.jpg,Yes,1ajw6ujlqu.jpg,14.787969,"{'m_receipt_date': ['2024-07-04'], 'm_receipt_number': ['Sales No. : EE124-627-DM', 'EE124-627-DM'], 'm_brand_model': ['rb7232', 'rb7232'], 'm_brand': ['rb7232'], 'id': 651283, 'receipt_type': 'Printed'}",['2024-07-04'],"['Sales No. : EE124-627-DM', 'EE124-627-DM']","['rb7232', 'rb7232']",['rb7232'],Printed
351,651281,7/5/24,ee124628dm,Approved,1,Oakley,Optical,rb6472,1,Receipt/2024/mwyj7zg9mx_9RHAqvg.jpg,Yes,mwyj7zg9mx_9RHAqvg.jpg,14.425948,"{'m_receipt_date': ['2024-07-05'], 'm_receipt_number': [': EE124-628-DM', 'EE124-628-DM'], 'm_brand_model': ['rb6472', 'rb6472'], 'm_brand': [], 'id': 651281, 'receipt_type': 'Printed'}",['2024-07-05'],"[': EE124-628-DM', 'EE124-628-DM']","['rb6472', 'rb6472']",[],Printed
352,651280,7/5/24,ee124628dm,Approved,1,Ray-Ban,Optical,rb6472,1,Receipt/2024/mwyj7zg9mx_CuTWHJT.jpg,Yes,mwyj7zg9mx_CuTWHJT.jpg,14.425948,"{'m_receipt_date': ['2024-07-05'], 'm_receipt_number': [': EE124-628-DM', 'EE124-628-DM'], 'm_brand_model': ['rb6472', 'rb6472'], 'm_brand': ['rb6472'], 'id': 651280, 'receipt_type': 'Printed'}",['2024-07-05'],"[': EE124-628-DM', 'EE124-628-DM']","['rb6472', 'rb6472']",['rb6472'],Printed
353,651279,7/5/24,ee124628dm,Approved,1,Ray-Ban,Optical,rb6472,1,Receipt/2024/mwyj7zg9mx.jpg,Yes,mwyj7zg9mx.jpg,14.425948,"{'m_receipt_date': ['2024-07-05'], 'm_receipt_number': [': EE124-628-DM', 'EE124-628-DM'], 'm_brand_model': ['rb6472', 'rb6472'], 'm_brand': ['rb6472'], 'id': 651279, 'receipt_type': 'Printed'}",['2024-07-05'],"[': EE124-628-DM', 'EE124-628-DM']","['rb6472', 'rb6472']",['rb6472'],Printed
354,651278,6/29/24,amk24002608,Approved,1,Coach,Optical,6240D 5479(54),1,Receipt/2024/7a9qwo60us.jpg,Yes,7a9qwo60us.jpg,17.547416,"{'m_receipt_date': ['29/6/2024', '29/6/2024'], 'm_receipt_number': ['OR-AMK24002608', 'OR-AMK24002608'], 'm_brand_model': ['6240D 5479(54)'], 'm_brand': ['COACH', 'COACH'], 'id': 651278, 'receipt_type': 'Printed'}","['29/6/2024', '29/6/2024']","['OR-AMK24002608', 'OR-AMK24002608']",['6240D 5479(54)'],"['COACH', 'COACH']",Printed
355,651277,7/6/24,ee124629dm,Approved,1,Ray-Ban,Optical,sk8002,1,Receipt/2024/gn6yzeqbjw_OWouBW7.jpg,Yes,gn6yzeqbjw_OWouBW7.jpg,15.236238,"{'m_receipt_date': ['2024-07-06'], 'm_receipt_number': [': EE124-629-DM', 'EE124-629-DM'], 'm_brand_model': ['sk8002 3n', 'sk8002'], 'm_brand': [], 'id': 651277, 'receipt_type': 'Printed'}",['2024-07-06'],"[': EE124-629-DM', 'EE124-629-DM']","['sk8002 3n', 'sk8002']",[],Printed
356,651276,7/6/24,ee124629dm,Approved,1,Oakley,Optical,sk8002,1,Receipt/2024/gn6yzeqbjw_OMnacK0.jpg,Yes,gn6yzeqbjw_OMnacK0.jpg,15.236238,"{'m_receipt_date': ['2024-07-06'], 'm_receipt_number': [': EE124-629-DM', 'EE124-629-DM'], 'm_brand_model': ['sk8002 3n', 'sk8002'], 'm_brand': [], 'id': 651276, 'receipt_type': 'Printed'}",['2024-07-06'],"[': EE124-629-DM', 'EE124-629-DM']","['sk8002 3n', 'sk8002']",[],Printed
357,651275,7/6/24,ee124629dm,Approved,1,Swarovski,Sunglasses,sk8002,1,Receipt/2024/gn6yzeqbjw.jpg,Yes,gn6yzeqbjw.jpg,15.236238,"{'m_receipt_date': ['2024-07-06'], 'm_receipt_number': [': EE124-629-DM', 'EE124-629-DM'], 'm_brand_model': ['sk8002 3n', 'sk8002'], 'm_brand': [], 'id': 651275, 'receipt_type': 'Printed'}",['2024-07-06'],"[': EE124-629-DM', 'EE124-629-DM']","['sk8002 3n', 'sk8002']",[],Printed
358,651274,6/26/24,amk24002565,Approved,1,Coach,Optical,6215D 5111(56),1,Receipt/2024/nqcn97jtpt.jpg,Yes,nqcn97jtpt.jpg,9.648362,"{'m_receipt_date': ['26/6/2024', '26/6/2024'], 'm_receipt_number': ['INVOICE: OR-AMK24002565', 'OR-AMK24002565'], 'm_brand_model': ['6215D 5111 (56)'], 'm_brand': ['COACH', 'COACH'], 'id': 651274, 'receipt_type': 'Printed'}","['26/6/2024', '26/6/2024']","['INVOICE: OR-AMK24002565', 'OR-AMK24002565']",['6215D 5111 (56)'],"['COACH', 'COACH']",Printed
359,651273,7/6/24,ee124630dm,Approved,1,Oakley,Optical,oo9290,1,Receipt/2024/9umucyb8ub_vslnxeb.jpg,Yes,9umucyb8ub_vslnxeb.jpg,13.102474,"{'m_receipt_date': ['2024-07-06'], 'm_receipt_number': ['Sales No. : EE124-630-DM', 'EE124-630-DM'], 'm_brand_model': ['oo9290', 'oo9290'], 'm_brand': ['oo9290'], 'id': 651273, 'receipt_type': 'Printed'}",['2024-07-06'],"['Sales No. : EE124-630-DM', 'EE124-630-DM']","['oo9290', 'oo9290']",['oo9290'],Printed
360,651272,7/6/24,ee124630dm,Approved,1,Ray-Ban,Optical,oo9290,1,Receipt/2024/9umucyb8ub_nR0F39b.jpg,Yes,9umucyb8ub_nR0F39b.jpg,13.102474,"{'m_receipt_date': ['2024-07-06'], 'm_receipt_number': ['Sales No. : EE124-630-DM', 'EE124-630-DM'], 'm_brand_model': ['oo9290', 'oo9290'], 'm_brand': [], 'id': 651272, 'receipt_type': 'Printed'}",['2024-07-06'],"['Sales No. : EE124-630-DM', 'EE124-630-DM']","['oo9290', 'oo9290']",[],Printed
361,651271,7/6/24,ee124630dm,Approved,1,Oakley,Sunglasses,oo9290,1,Receipt/2024/9umucyb8ub.jpg,Yes,9umucyb8ub.jpg,13.102474,"{'m_receipt_date': ['2024-07-06'], 'm_receipt_number': ['Sales No. : EE124-630-DM', 'EE124-630-DM'], 'm_brand_model': ['oo9290', 'oo9290'], 'm_brand': ['oo9290'], 'id': 651271, 'receipt_type': 'Printed'}",['2024-07-06'],"['Sales No. : EE124-630-DM', 'EE124-630-DM']","['oo9290', 'oo9290']",['oo9290'],Printed
362,651270,7/7/24,ee124631dm,Approved,1,Ray-Ban,Sunglasses,ox8080,1,Receipt/2024/llw11soiv7_SGuCJT8.jpg,Yes,llw11soiv7_SGuCJT8.jpg,13.155811,"{'m_receipt_date': ['2024-07-07'], 'm_receipt_number': ['Sales No. : EE124-631-DM', 'EE124-631-DM'], 'm_brand_model': ['ox8080', 'ox8080'], 'm_brand': [], 'id': 651270, 'receipt_type': 'Printed'}",['2024-07-07'],"['Sales No. : EE124-631-DM', 'EE124-631-DM']","['ox8080', 'ox8080']",[],Printed
363,651269,7/7/24,ee124631dm,Approved,1,Ray-Ban,Optical,ox8080,1,Receipt/2024/llw11soiv7_esFoyT6.jpg,Yes,llw11soiv7_esFoyT6.jpg,13.155811,"{'m_receipt_date': ['2024-07-07'], 'm_receipt_number': ['Sales No. : EE124-631-DM', 'EE124-631-DM'], 'm_brand_model': ['ox8080', 'ox8080'], 'm_brand': [], 'id': 651269, 'receipt_type': 'Printed'}",['2024-07-07'],"['Sales No. : EE124-631-DM', 'EE124-631-DM']","['ox8080', 'ox8080']",[],Printed
364,651268,7/7/24,ee124631dm,Approved,1,Oakley,Optical,ox8080,1,Receipt/2024/llw11soiv7.jpg,Yes,llw11soiv7.jpg,13.155811,"{'m_receipt_date': ['2024-07-07'], 'm_receipt_number': ['Sales No. : EE124-631-DM', 'EE124-631-DM'], 'm_brand_model': ['ox8080', 'ox8080'], 'm_brand': ['ox8080'], 'id': 651268, 'receipt_type': 'Printed'}",['2024-07-07'],"['Sales No. : EE124-631-DM', 'EE124-631-DM']","['ox8080', 'ox8080']",['ox8080'],Printed
365,651267,6/9/24,38375,Approved,1,Ray-Ban,Optical,6472,1,Receipt/2024/a0id4ynqfc.jpg,Yes,a0id4ynqfc.jpg,5.260158,"{'m_receipt_date': ['09/06/2024', '09/06/2024'], 'm_receipt_number': ['NO. 38375 R', 'NO. 38375', '38375', '38375'], 'm_brand_model': ['RAYBAN ORX 6472 2501-5', '6472'], 'm_brand': ['RAYBAN ORX 6472 2501-5', 'RAYBAN', 'RAYBAN', 'RAYBAN'], 'id': 651267, 'receipt_type': 'Handwritten'}","['09/06/2024', '09/06/2024']","['NO. 38375 R', 'NO. 38375', '38375', '38375']","['RAYBAN ORX 6472 2501-5', '6472']","['RAYBAN ORX 6472 2501-5', 'RAYBAN', 'RAYBAN', 'RAYBAN']",Handwritten
366,651266,6/9/24,38374,Approved,1,Oakley,Optical,5080,1,Receipt/2024/2y2cszqjhi.jpg,Yes,2y2cszqjhi.jpg,5.392558,"{'m_receipt_date': ['9/6/24', '9/6/24'], 'm_receipt_number': ['NO. 38374R', 'NO. 38374', '38374R', '38374'], 'm_brand_model': ['OAKLEY 0ox 5080 02-54', '5080 02-54'], 'm_brand': ['OAKLEY 0ox 5080 02-54', 'OAKLEY', 'OAKLEY', 'OAKLEY'], 'id': 651266, 'receipt_type': 'Handwritten'}","['9/6/24', '9/6/24']","['NO. 38374R', 'NO. 38374', '38374R', '38374']","['OAKLEY 0ox 5080 02-54', '5080 02-54']","['OAKLEY 0ox 5080 02-54', 'OAKLEY', 'OAKLEY', 'OAKLEY']",Handwritten
367,651265,6/8/24,38373,Approved,1,Ray-Ban,Sunglasses,5068,1,Receipt/2024/t1oy8e7yon_axV8wzA.jpg,Yes,t1oy8e7yon_axV8wzA.jpg,5.296509,"{'m_receipt_date': ['8/6/24', '8/6/24'], 'm_receipt_number': ['GST Reg no: 3837314 M90367670L', 'NO. 38373', '3837314', '38373'], 'm_brand_model': ['OAKLEY 00x 5068 03-55', '5068 03-55'], 'm_brand': ['RAYBAN', 'RAYBAN ORB', 'RAYBAN', 'RAYBAN'], 'id': 651265, 'receipt_type': 'Handwritten'}","['8/6/24', '8/6/24']","['GST Reg no: 3837314 M90367670L', 'NO. 38373', '3837314', '38373']","['OAKLEY 00x 5068 03-55', '5068 03-55']","['RAYBAN', 'RAYBAN ORB', 'RAYBAN', 'RAYBAN']",Handwritten
